"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.55447643995285,"BAL",1,0,"pass",-0.888659646967426,NA,2,7
2.8986048924879,100,0.531775891780853,"BAL",0,1,"run",5.00802708650008,NA,4,1
NA,100,0.308830261230469,"LV",1,0,"pass",-0.803624763153493,NA,2,10
-1.39581425231262,0,0.264086574316025,"LV",0,0,"punt",0.401498254388571,NA,4,10
NA,100,0.711830735206604,"BAL",0,1,"run",-1.47787195863202,NA,2,4
-1.01567371347413,0,0.657161951065063,"BAL",0,0,"punt",-0.121730228420347,NA,4,7
NA,100,0.320458680391312,"LV",1,0,"pass",-0.0474319281056523,NA,2,10
-3.05115303099869,0,0.246678546071053,"LV",0,0,"punt",-0.0628873198293149,NA,4,21
NA,100,0.760690450668335,"BAL",1,0,"pass",2.87584008311387,NA,2,14
NA,100,0.800360202789307,"BAL",0,1,"run",-0.529250874416903,NA,2,10
NA,100,0.145281225442886,"LV",1,0,"pass",0.77598031447269,NA,2,5
NA,100,0.180594503879547,"LV",0,1,"run",-0.45053893676959,NA,2,1
NA,100,0.206651106476784,"LV",1,0,"pass",0.398259883979335,NA,2,10
NA,100,0.733152508735657,"BAL",1,0,"pass",1.44315245922189,NA,2,9
NA,100,0.793871402740479,"BAL",1,0,"pass",0.206886285101064,NA,2,7
2.48239386256002,100,0.778864920139313,"BAL",0,1,"run",-3.13508591306163,NA,4,1
NA,100,0.292760908603668,"LV",1,0,"pass",0.9375794827356,NA,2,10
NA,100,0.314684420824051,"LV",1,0,"pass",-0.401668113365304,NA,2,10
NA,100,0.325895428657532,"LV",1,0,"pass",-0.207364694622811,NA,2,3
NA,0,0.298061579465866,"LV",0,0,"field_goal",0.183123816777035,NA,2,12
NA,100,0.61292177438736,"BAL",1,0,"no_play",0.955318515188992,NA,2,10
NA,100,0.66125214099884,"BAL",1,0,"pass",-0.93138499581255,NA,2,6
-0.289031781603866,0,0.580665826797485,"BAL",0,0,"punt",0.188280372880399,NA,4,6
NA,100,0.362998902797699,"LV",1,0,"pass",-0.779351517325267,NA,2,8
-2.87041657341204,0,0.273402184247971,"LV",0,0,"punt",-0.679951257072389,NA,4,13
NA,100,0.72349625825882,"BAL",1,0,"run",1.43383716617245,NA,2,10
NA,100,0.766102015972137,"BAL",0,1,"run",-0.710119208670221,NA,2,4
-0.348619664678673,0,0.712424218654633,"BAL",0,0,"field_goal",0.672859800343004,NA,4,5
NA,100,0.272725880146027,"LV",1,0,"pass",0.125139458104968,NA,2,6
NA,100,0.340306550264359,"LV",1,0,"pass",1.70715616515372,NA,2,8
NA,100,0.377323508262634,"LV",1,0,"pass",-0.15525662410073,NA,2,8
5.64235226096629,100,0.316987961530685,"LV",0,1,"run",-4.29662123532034,NA,4,1
NA,100,0.804938077926636,"BAL",0,1,"run",-1.06472684815526,NA,2,4
NA,100,0.773141324520111,"BAL",1,0,"pass",-0.186997096985579,NA,2,11
-4.83345810110412,0,0.699694871902466,"BAL",0,0,"punt",-0.481222093570977,NA,4,13
NA,NA,0.246132180094719,"LV",0,0,"no_play",-0.589515180326998,NA,2,10
NA,100,0.233763054013252,"LV",1,0,"pass",-2.17388001503423,NA,2,15
1.61503320371623,0,0.151255741715431,"LV",0,0,"punt",-0.315044060349464,NA,4,7
NA,100,0.857113897800446,"BAL",1,0,"run",-4.91219828114845,NA,2,6
NA,100,0.256250768899918,"LV",1,0,"pass",0.37604701181408,NA,2,6
NA,100,0.449236869812012,"BAL",1,0,"pass",0.343057805439457,NA,2,8
NA,100,0.496962875127792,"BAL",1,0,"pass",3.350804840622,NA,2,5
NA,100,0.218456104397774,"LV",0,1,"run",-0.0404366205912083,NA,2,1
NA,100,0.222016751766205,"LV",1,0,"pass",0.716637706384063,NA,2,3
NA,100,0.219547361135483,"LV",1,0,"pass",-0.708744389237836,NA,2,10
NA,100,0.374970376491547,"LV",1,0,"pass",2.40267929044785,NA,2,10
NA,100,0.446456074714661,"BAL",1,0,"pass",1.33056352438871,NA,2,9
NA,100,0.549838960170746,"BAL",1,0,"run",2.15111019503092,NA,2,10
NA,100,0.725520253181458,"BAL",0,1,"run",-0.838123806286603,NA,2,8
-3.79646105220508,0,0.65897136926651,"BAL",0,0,"field_goal",0.957559106768862,NA,4,2
NA,100,0.191805586218834,"LV",1,0,"pass",0.838673969963565,NA,2,10
NA,0,0.254381567239761,"LV",0,0,"field_goal",1.13265847245681,NA,2,10
NA,100,0.532636019866914,"LV",1,0,"pass",2.39379456744064,NA,2,12
NA,100,0.809340746491216,"LV",1,0,"pass",-0.602449161466211,NA,2,4
NA,0,0.944647340569645,"LV",0,0,"no_play",-0.74641791410977,NA,2,1
NA,100,0.920471230638213,"LV",1,0,"pass",-1.00503917189781,NA,2,5
NA,100,0.380679475609213,"BAL",1,0,"pass",1.10515335551463,NA,2,10
NA,100,0.375580679276027,"BAL",1,0,"pass",-0.766547995619476,NA,2,7
NA,0,0.71463689848315,"LV",0,0,"no_play",-0.450077559507918,NA,2,9
NA,100,0.678523346665315,"LV",1,0,"pass",4.19423290871782,NA,2,14
NA,100,0.449460953474045,"CHI",0,1,"run",2.97407639177982,NA,2,6
NA,100,0.560470342636108,"CHI",1,0,"pass",0.829033951973543,NA,2,10
NA,100,0.608097195625305,"LA",1,0,"pass",0.584021126152948,NA,2,4
NA,100,0.250503212213516,"CHI",1,0,"pass",1.04505508067086,NA,2,5
NA,100,0.242458805441856,"CHI",0,1,"run",-0.823425153270364,NA,2,10
0.984832694599055,100,0.213121145963669,"CHI",1,0,"pass",-2.74885597801767,NA,4,4
NA,100,0.817452430725098,"LA",1,0,"pass",1.55165766249411,NA,2,9
NA,100,0.840225517749786,"LA",1,0,"pass",-0.21177208982408,NA,2,9
0.39029371056486,0,0.796584606170654,"LA",0,0,"field_goal",1.85546247435161,NA,4,5
NA,100,0.165987640619278,"CHI",1,0,"pass",3.23744378215633,NA,2,13
NA,100,0.186770543456078,"CHI",1,0,"pass",-1.29219624446705,NA,2,12
0.607446899476453,100,0.16112756729126,"CHI",1,0,"pass",-2.99555643321946,NA,4,4
NA,100,0.863019466400146,"LA",0,1,"run",0.545100191258825,NA,2,8
0.567929467322204,100,0.834388673305511,"LA",1,0,"pass",2.41925999883097,NA,4,1
NA,100,0.891078889369965,"LA",1,0,"pass",-0.997578911483288,NA,2,4
-0.747357222333234,0,0.857976615428925,"LA",0,0,"field_goal",0.0216442681458595,NA,4,4
NA,100,0.113997265696526,"CHI",1,0,"pass",1.02259893994778,NA,2,9
NA,100,0.1135318800807,"CHI",0,1,"run",0.337132775224745,NA,2,3
NA,100,0.12479268014431,"CHI",1,0,"pass",-0.129550218582153,NA,2,5
0.794956584740344,0,0.10599459707737,"CHI",0,0,"punt",-0.933441968169063,NA,4,2
NA,100,0.899897217750549,"LA",1,0,"pass",-1.63865153561346,NA,2,9
-0.617918049735922,0,0.886474013328552,"LA",0,0,"punt",-0.231639135628939,NA,4,13
NA,100,0.133665382862091,"CHI",1,0,"pass",1.0564156176988,NA,2,7
NA,100,0.156272694468498,"CHI",1,0,"pass",0.861903521174099,NA,2,7
NA,100,0.156972080469131,"CHI",1,0,"run",0.994135429384187,NA,2,10
NA,100,0.734290540218353,"LA",0,1,"run",-0.70289661642164,NA,2,10
NA,100,0.0983093082904816,"CHI",0,1,"run",-0.722940945997834,NA,2,4
NA,100,0.104538723826408,"CHI",1,0,"pass",0.806974267587066,NA,2,4
NA,100,0.108685933053493,"CHI",1,0,"pass",0.167006037198007,NA,2,10
NA,100,0.119423903524876,"CHI",1,0,"pass",1.20341495098546,NA,2,6
NA,100,0.14850914478302,"CHI",0,1,"run",0.710752813727595,NA,2,6
NA,100,0.135572656989098,"CHI",0,1,"run",-0.81548933906015,NA,2,9
NA,100,0.782662332057953,"LA",1,0,"pass",-0.807689112611115,NA,2,5
NA,100,0.854289293289185,"LA",1,0,"pass",0.382048578001559,NA,2,7
NA,100,0.0621505938470364,"CHI",1,0,"pass",0.955044179456308,NA,2,5
NA,100,0.066000908613205,"CHI",0,1,"run",0.239940618164837,NA,2,10
NA,100,0.0867130905389786,"CHI",1,0,"run",0.127594278077595,NA,2,1
NA,100,0.106738664209843,"CHI",0,1,"run",0.0444004664896056,NA,2,1
NA,100,0.0693997666239738,"CHI",1,0,"pass",-1.02146968781017,NA,2,25
-1.0695583927203,100,0.0416240841150284,"CHI",1,0,"pass",-3.34147624403704,NA,4,15
NA,100,0.974854707717896,"LA",0,1,"run",0.823262994177639,NA,2,5
NA,100,0.990094721317291,"LA",0,1,"run",-0.333745409268886,NA,2,5
NA,100,0.994714558124542,"LA",0,1,"run",-0.343457332695834,NA,2,11
NA,100,0.997233092784882,"LA",0,1,"run",-0.390960080374498,NA,2,5
NA,100,0.000504252791870385,"CHI",1,0,"pass",0.593874754616991,NA,2,5
NA,100,0.000450514809926972,"CHI",1,0,"pass",-0.554379652370699,NA,2,10
0.00216941348696309,100,0.000341343024047092,"CHI",1,0,"pass",-3.2469077858259,NA,4,10
NA,100,0.99971479177475,"LA",0,1,"run",0.991260411159601,NA,2,7
NA,0,0.999859929084778,"LA",0,0,"qb_kneel",-0.735071843373589,NA,2,11
NA,100,0.41529580950737,"CLE",1,0,"pass",1.08747653011233,NA,2,8
NA,100,0.44692075252533,"CLE",1,0,"pass",1.11234867270105,NA,2,4
NA,100,0.461846560239792,"CLE",1,0,"run",0.00662207091227174,NA,2,10
NA,100,0.537240445613861,"CLE",1,0,"pass",-0.551530226366594,NA,2,11
0.807421070234898,100,0.49727725982666,"CLE",1,0,"pass",2.22747154574608,NA,4,3
NA,100,0.582152485847473,"CLE",0,1,"run",1.52717879763804,NA,2,4
NA,100,0.295222550630569,"KC",1,0,"pass",2.1080258723814,NA,2,12
NA,100,0.329513043165207,"KC",1,0,"pass",1.00739940488711,NA,2,6
NA,100,0.382755726575851,"KC",1,0,"pass",-0.779788918152917,NA,2,6
2.39120069772606,0,0.329834669828415,"KC",0,0,"field_goal",0.130506676402936,NA,4,2
NA,100,0.73492443561554,"CLE",1,0,"pass",-0.345833041646983,NA,2,8
1.57804485258659,100,0.731594860553741,"CLE",0,1,"run",3.35924659366719,NA,4,1
NA,100,0.247192353010178,"KC",0,1,"run",-0.293123968411237,NA,2,2
NA,100,0.214554607868195,"KC",1,0,"no_play",0.410811476875097,NA,2,16
NA,100,0.219941928982735,"KC",1,0,"pass",-0.198291402775794,NA,2,11
NA,100,0.251163065433502,"KC",1,0,"pass",-0.0695813402999192,NA,2,10
NA,100,0.286309361457825,"KC",1,0,"run",1.74065655091545,NA,2,5
NA,100,0.632293164730072,"CLE",0,1,"run",1.48371572990436,NA,2,6
NA,100,0.730233371257782,"CLE",1,0,"run",1.49001114850398,NA,2,1
NA,100,0.213169097900391,"KC",1,0,"pass",1.45676990307402,NA,2,1
NA,100,0.224164143204689,"KC",1,0,"pass",-0.521096711163409,NA,2,10
0.335778922764435,0,0.182112187147141,"KC",0,0,"punt",0.26395959733054,NA,4,10
NA,100,0.803035914897919,"CLE",0,1,"run",0.730542184959631,NA,2,5
NA,100,0.873373627662659,"CLE",1,0,"pass",-0.352731715480331,NA,2,10
0.029905009498854,100,0.821243464946747,"CLE",1,0,"pass",-0.0873475603293628,NA,4,31
NA,100,0.172383785247803,"KC",0,1,"run",-0.0108002126216888,NA,2,7
NA,100,0.172405928373337,"KC",1,0,"pass",0.876323421485722,NA,2,6
NA,100,0.177578717470169,"KC",1,0,"pass",1.22096648160368,NA,2,10
NA,100,0.186760261654854,"KC",0,1,"run",-0.513501339359209,NA,2,10
NA,100,0.254608780145645,"KC",1,0,"pass",0.23309836408589,NA,2,1
NA,NA,0.267708301544189,"KC",0,0,"no_play",-0.865877317148261,NA,2,3
NA,100,0.224326074123383,"KC",1,0,"pass",2.26253108301898,NA,2,8
NA,100,0.696067571640015,"CLE",0,1,"run",1.33547449647449,NA,2,4
NA,100,0.346594244241714,"KC",1,0,"pass",0.59906114556361,NA,2,9
NA,100,0.395413905382156,"KC",1,0,"pass",-0.285214049974456,NA,2,5
NA,100,0.472931116819382,"KC",1,0,"pass",-1.07261544489302,NA,2,6
0.932791771102848,0,0.36039799451828,"KC",0,0,"field_goal",0.902109949371128,NA,4,15
NA,100,0.646996855735779,"CLE",1,0,"pass",1.20266649569385,NA,2,8
NA,100,0.699157118797302,"CLE",1,0,"pass",1.99560941697564,NA,2,4
NA,100,0.781135082244873,"CLE",0,1,"run",0.853498778189532,NA,2,3
NA,100,0.791853547096252,"CLE",0,1,"run",1.12658244551858,NA,2,2
NA,100,0.595556437969208,"CLE",1,0,"pass",-0.429533993825316,NA,2,16
-4.21567276332261,0,0.514520108699799,"CLE",0,1,"run",-3.3422745866701,NA,4,12
NA,100,0.666406333446503,"KC",0,1,"run",-0.760599615459796,NA,2,3
NA,100,0.286661088466644,"CLE",0,1,"run",-1.1187626728788,NA,2,5
2.49337232252902,0,0.175799742341042,"CLE",0,0,"punt",0.296937989303842,NA,4,7
NA,100,0.78703647851944,"KC",1,0,"pass",-0.00469333946239203,NA,2,6
NA,100,0.832768440246582,"KC",1,0,"pass",-0.597721811966039,NA,2,10
-9.23720820344159,0,0.733255982398987,"KC",0,0,"punt",-0.0753449674230069,NA,4,19
NA,100,0.227720260620117,"CLE",1,0,"pass",-0.272213298594579,NA,2,5
NA,0,0.967275857925415,"KC",0,0,"qb_kneel",0,NA,2,11
NA,100,0.539531171321869,"TB",0,1,"run",-0.170197033789009,NA,2,5
-1.01050801864515,0,0.512086570262909,"TB",0,0,"punt",1.27609036141075,NA,4,2
NA,100,0.505732715129852,"DAL",1,0,"pass",0.340623266994953,NA,2,6
NA,100,0.519607484340668,"DAL",1,0,"pass",1.42927466030233,NA,2,6
NA,100,0.566570162773132,"DAL",1,0,"pass",-0.865533857373521,NA,2,10
-2.43619870738369,0,0.466919481754303,"DAL",0,0,"punt",0.252253163373098,NA,4,15
NA,100,0.522760391235352,"TB",1,0,"pass",0.88136374624446,NA,2,5
NA,100,0.526169896125793,"TB",1,0,"pass",1.94153146399185,NA,2,10
NA,100,0.658979952335358,"TB",1,0,"pass",1.0722454325296,NA,2,7
NA,100,0.337797284126282,"DAL",1,0,"pass",0.672867835266516,NA,2,2
NA,100,0.344485580921173,"DAL",1,0,"pass",0.718501508934423,NA,2,3
NA,100,0.372419387102127,"DAL",1,0,"pass",2.62951822986361,NA,2,3
NA,100,0.534828186035156,"TB",1,0,"pass",2.19815096468665,NA,2,7
NA,100,0.595866560935974,"TB",1,0,"pass",-0.799830027623102,NA,2,5
2.26490633279646,0,0.519834756851196,"TB",0,0,"no_play",-0.810031499713659,NA,4,5
-1.31487403756979,0,0.478588312864304,"TB",0,0,"punt",0.572691342094913,NA,4,15
NA,100,0.441460877656937,"DAL",1,0,"pass",0.0574992403853685,NA,2,8
0.983537184212729,0,0.422395199537277,"DAL",0,0,"no_play",-0.363124418072402,NA,4,3
-0.800237865221215,0,0.390450835227966,"DAL",0,0,"punt",-0.210659378441051,NA,4,8
NA,100,0.558989465236664,"TB",1,0,"pass",-0.0766620878130198,NA,2,8
NA,100,0.69398307800293,"TB",1,0,"pass",1.11806113342755,NA,2,2
NA,100,0.344777792692184,"DAL",1,0,"pass",0.532782756607048,NA,2,4
NA,100,0.383967012166977,"DAL",1,0,"pass",-0.0960443239891902,NA,2,7
1.04824377409558,0,0.333519071340561,"DAL",0,0,"field_goal",-3.29269288265597,NA,4,3
NA,100,0.374496251344681,"DAL",1,0,"pass",-0.728850585233886,NA,2,8
NA,100,0.407751947641373,"DAL",1,0,"pass",1.72903337673051,NA,2,3
NA,100,0.633147716522217,"DAL",1,0,"pass",-0.693093535664957,NA,2,6
-3.37059498447566,0,0.568751275539398,"DAL",0,0,"field_goal",0.336149917689575,NA,4,6
NA,100,0.429733783006668,"DAL",1,0,"pass",-0.395035193534568,NA,2,3
NA,100,0.434243410825729,"DAL",1,0,"pass",-1.33743735635653,NA,2,10
-1.26871305425295,0,0.303560763597488,"DAL",0,0,"field_goal",-1.59262275844808,NA,4,31
NA,100,0.745345294475555,"TB",1,0,"pass",-0.1151717431203,NA,2,10
NA,100,0.288085609674454,"DAL",1,0,"pass",-0.0131111145019531,NA,2,10
NA,100,0.358172059059143,"DAL",0,1,"run",-0.877835835097358,NA,2,4
NA,100,0.366105258464813,"DAL",1,0,"no_play",1.70353887596866,NA,2,10
NA,100,0.439704686403275,"DAL",1,0,"pass",0.415493636392057,NA,2,4
NA,100,0.454143971204758,"DAL",1,0,"pass",-0.288038995116949,NA,2,5
3.1354064023724,0,0.412519216537476,"DAL",0,0,"field_goal",0.0356845789313294,NA,4,3
NA,100,0.68231475353241,"TB",1,0,"pass",-0.802008291240782,NA,2,10
-2.2095348098745,0,0.637228190898895,"TB",0,0,"no_play",0.385973911266774,NA,4,10
0.0275705714230523,0,0.636885166168213,"TB",0,0,"punt",-0.424838119186461,NA,4,5
NA,100,0.768608152866364,"TB",1,0,"pass",-0.593036184320226,NA,2,8
NA,100,0.19092632830143,"DAL",0,1,"run",0.32972626760602,NA,2,3
NA,100,0.189386576414108,"DAL",1,0,"pass",0.750626587658189,NA,2,10
NA,100,0.235360711812973,"DAL",0,1,"run",0.00582206971012056,NA,2,8
NA,100,0.749988973140717,"TB",1,0,"pass",-0.53562007821165,NA,2,3
NA,100,0.750487446784973,"TB",1,0,"pass",-0.838768334593624,NA,2,10
-0.816507155889112,0,0.688994646072388,"TB",0,0,"punt",0.189686074620113,NA,4,10
NA,100,0.352326333522797,"DAL",1,0,"pass",-0.631550377933308,NA,2,8
1.21466166351624,0,0.281613647937775,"DAL",0,0,"punt",0.426637847209349,NA,4,8
NA,100,0.7512087225914,"TB",1,0,"pass",0.533788659842685,NA,2,3
NA,100,0.770476341247559,"TB",1,0,"pass",0.438277409528382,NA,2,4
NA,100,0.81629741191864,"TB",1,0,"pass",0.901316244446207,NA,2,6
NA,100,0.839881956577301,"TB",0,1,"run",0.541218450525776,NA,2,7
NA,100,0.320289105176926,"DAL",1,0,"pass",-0.167295636842027,NA,2,9
NA,100,0.330725073814392,"DAL",1,0,"no_play",-0.819493757095188,NA,2,10
NA,100,0.29835644364357,"DAL",1,0,"pass",0.102209840668365,NA,2,20
NA,100,0.479057371616364,"DAL",0,1,"run",-0.00927012646570802,NA,2,10
-7.5432842445088,0,0.381255954504013,"DAL",0,0,"field_goal",1.21678354833456,NA,4,6
NA,100,0.531211733818054,"TB",1,0,"pass",-0.326254715328105,NA,2,2
NA,100,0.373947262763977,"TB",1,0,"pass",1.17604490116355,NA,2,9
NA,100,0.493412017822266,"TB",1,0,"pass",1.78756518810405,NA,2,10
NA,100,0.716695189476013,"TB",1,0,"pass",-0.355209019035101,NA,2,10
NA,0,0.598295092582703,"TB",0,0,"field_goal",0.293458616357341,NA,4,10
NA,100,0.540147423744202,"NYG",1,0,"pass",-0.839050150942057,NA,2,5
NA,100,0.610054492950439,"NYG",0,1,"run",-1.3611586955376,NA,2,16
-2.28809018722974,0,0.534599900245667,"NYG",0,0,"no_play",0.0111781312152743,NA,4,18
-3.20785918721738,0,0.486899465322495,"NYG",0,0,"punt",-0.662417245097458,NA,4,23
NA,100,0.470008492469788,"DEN",1,0,"pass",1.85516840452328,NA,2,11
NA,100,0.506770730018616,"DEN",0,1,"run",-0.0273793512023985,NA,2,8
0.669915263540954,0,0.469567954540253,"DEN",0,0,"punt",-0.300855448935181,NA,4,3
NA,100,0.533276855945587,"NYG",1,0,"pass",0.0562026454135776,NA,2,6
-3.87363780501269,0,0.459852933883667,"NYG",0,0,"punt",0.45726377889514,NA,4,10
NA,100,0.545219540596008,"DEN",0,1,"run",-1.2330985579174,NA,2,3
NA,100,0.518298745155334,"DEN",0,1,"run",0.630438329419121,NA,2,11
NA,100,0.589974880218506,"DEN",1,0,"pass",-0.626072238897905,NA,2,8
-0.380385407245198,100,0.517885625362396,"DEN",1,0,"pass",4.14298109535594,NA,4,7
NA,100,0.60395073890686,"DEN",1,0,"pass",1.01252543897135,NA,2,8
NA,100,0.611515283584595,"DEN",0,1,"run",-1.08406105299946,NA,2,10
-2.59264944283069,0,0.555167198181152,"DEN",0,0,"field_goal",0.0517492862470528,NA,4,4
NA,100,0.446075081825256,"NYG",1,0,"pass",-0.673348652664572,NA,2,8
NA,100,0.493215203285217,"NYG",0,1,"run",-0.971471965545788,NA,2,4
NA,100,0.37482425570488,"DEN",0,1,"run",0.839961597230285,NA,2,5
NA,100,0.421572953462601,"DEN",1,0,"pass",0.0786072206683457,NA,2,14
NA,100,0.50894421339035,"DEN",1,0,"pass",-4.37854047777364,NA,2,7
NA,100,0.617559909820557,"NYG",1,0,"pass",-0.517336830846034,NA,2,9
-3.87738727663764,0,0.561577379703522,"NYG",0,0,"punt",-0.301297824364156,NA,4,7
NA,100,0.389542579650879,"DEN",0,1,"run",-0.464507454889826,NA,2,8
3.18842490762622,100,0.354094982147217,"DEN",1,0,"pass",2.08581505686743,NA,4,2
NA,100,0.577247798442841,"DEN",1,0,"pass",-0.854221072979271,NA,2,5
NA,100,0.619075298309326,"DEN",1,0,"pass",-0.902708383975551,NA,2,6
NA,100,0.642232000827789,"DEN",0,1,"run",-0.122408285969868,NA,2,10
NA,100,0.674376904964447,"DEN",1,0,"pass",-1.15273346228059,NA,2,4
NA,100,0.717138171195984,"DEN",1,0,"pass",-0.738985881151166,NA,2,8
0.603218078810308,100,0.722150981426239,"DEN",1,0,"pass",3.15628367220052,NA,4,1
