"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.995782852172852,"BAL",1,0,"pass",-0.529393519740552,NA,2,7
0.0193738073199445,100,0.993310689926147,"BAL",0,1,"run",5.28389323491137,NA,4,1
NA,100,0.99456799030304,"BAL",0,1,"run",-0.835859597253148,NA,2,8
NA,100,0.00389596237801015,"MIA",1,0,"pass",-0.379528644261882,NA,2,10
NA,100,0.00646463502198458,"MIA",1,0,"pass",0.387946639384609,NA,2,10
NA,100,0.00664886506274343,"MIA",1,0,"no_play",-0.640527852810919,NA,2,5
NA,100,0.00623372197151184,"MIA",1,0,"pass",-0.817148509901017,NA,2,10
-0.0163091190106526,0,0.005973304156214,"MIA",0,0,"punt",-0.125283080618829,NA,4,15
NA,100,0.997769951820374,"BAL",1,0,"pass",1.74866428156383,NA,2,6
NA,NA,0.997973144054413,"BAL",0,0,"no_play",0.671029201010242,NA,2,15
NA,100,0.998009502887726,"BAL",1,0,"pass",-0.0666391761042178,NA,2,10
NA,100,0.998310923576355,"BAL",0,1,"no_play",-1.50537681253627,NA,2,3
NA,100,0.998250901699066,"BAL",1,0,"pass",4.11409040843137,NA,2,13
NA,100,0.998223960399628,"BAL",1,0,"pass",0.871306046203244,NA,2,1
NA,100,0.000884264183696359,"MIA",1,0,"pass",-0.774781528394669,NA,2,10
NA,100,0.000965513987466693,"MIA",1,0,"no_play",-1.04929268616252,NA,2,10
NA,100,0.000884264183696359,"MIA",0,1,"run",-0.459170148707926,NA,2,20
-0.00622217817518269,0,0.000539940025191754,"MIA",0,0,"punt",0.725574987474829,NA,4,14
NA,100,0.999492526054382,"BAL",0,1,"run",-0.632975704502314,NA,2,5
NA,100,0.999818623065948,"BAL",0,1,"run",-0.439043507562019,NA,2,7
0.00231031071823429,0,0.999793231487274,"BAL",0,0,"field_goal",0.281567302023463,NA,4,5
NA,100,7.41528492653742e-05,"MIA",1,0,"pass",-4.23735772189684,NA,2,5
NA,100,0.999780476093292,"BAL",0,1,"run",-0.0061220652423799,NA,2,1
NA,100,0.999820172786713,"BAL",0,1,"run",0.996652048372198,NA,2,5
NA,100,0.999824106693268,"BAL",0,1,"run",-0.846276251075324,NA,2,2
0.00156811777027865,100,0.999806940555573,"BAL",1,0,"pass",4.10548352112528,NA,4,3
NA,100,9.10463786567561e-05,"MIA",0,1,"run",-0.661011650692672,NA,2,10
-0.00265578872716031,0,9.43627746892162e-05,"MIA",0,0,"punt",0.571559475036338,NA,4,15
NA,100,0.999841213226318,"BAL",1,0,"pass",0.985470329178497,NA,2,11
NA,100,0.999789297580719,"BAL",0,1,"run",-0.0877050500130281,NA,2,8
NA,100,0.999825894832611,"BAL",1,0,"pass",0.941566413850524,NA,2,6
NA,100,0.999873995780945,"BAL",1,0,"pass",0.869783420523163,NA,2,5
NA,100,0.999895453453064,"BAL",0,1,"run",0.914521189115476,NA,2,7
NA,0,0.999937176704407,"BAL",0,0,"qb_kneel",-4.49125082645332,NA,2,5
NA,100,0.440915614366531,"BUF",1,0,"pass",0.878282374469563,NA,2,2
NA,100,0.517820060253143,"BUF",1,0,"pass",1.14433770044707,NA,2,6
NA,100,0.534279465675354,"BUF",1,0,"pass",-6.0690825759666,NA,2,10
NA,100,0.637832581996918,"NYJ",1,0,"pass",-0.876406227471307,NA,2,5
0.0914513515124726,0,0.577245116233826,"NYJ",0,0,"punt",0.0394184365868568,NA,4,4
NA,100,0.258070737123489,"BUF",1,0,"run",-0.207604140974581,NA,2,5
NA,100,0.310150235891342,"BUF",1,0,"pass",-0.79005335259717,NA,2,4
NA,100,0.292639315128326,"BUF",1,0,"run",-0.248875899007544,NA,2,15
-2.05043035985079,0,0.215990319848061,"BUF",0,0,"punt",0.0679805492982268,NA,4,18
NA,100,0.730016112327576,"NYJ",0,1,"run",1.16775551927276,NA,2,14
NA,100,0.757850110530853,"NYJ",0,1,"run",-1.18585096392781,NA,2,12
-5.05668256326782,0,0.700114071369171,"NYJ",0,0,"punt",0.456747086253017,NA,4,19
NA,100,0.268978148698807,"BUF",1,0,"pass",-0.774838996119797,NA,2,9
-1.24101895463983,0,0.224783226847649,"BUF",0,0,"punt",0.120041673071682,NA,4,8
NA,100,0.756121277809143,"NYJ",0,1,"run",-0.95191120589152,NA,2,10
NA,100,0.821481049060822,"NYJ",1,0,"pass",-1.62635253672488,NA,2,1
NA,100,0.810159742832184,"NYJ",0,1,"run",-0.757393480278552,NA,2,10
-2.55171301721608,0,0.75611013174057,"NYJ",0,0,"punt",0.251305090030655,NA,4,16
NA,100,0.259674340486526,"BUF",0,1,"run",0.0691308826208115,NA,2,1
NA,100,0.267456084489822,"BUF",1,0,"pass",0.521413164678961,NA,2,2
NA,100,0.292725086212158,"BUF",1,0,"run",0.301902943057939,NA,2,10
3.83262141603883,100,0.267746657133102,"BUF",0,1,"run",-2.99900847568642,NA,4,1
NA,100,0.78963702917099,"NYJ",0,1,"run",-0.0955963275628164,NA,2,6
-1.28650386718969,0,0.751965880393982,"NYJ",0,0,"punt",-0.467083804192953,NA,4,4
NA,100,0.245399534702301,"BUF",1,0,"pass",-0.240354660432786,NA,2,6
NA,100,0.273605287075043,"BUF",1,0,"pass",-3.8565021569957,NA,2,10
NA,100,0.850112736225128,"NYJ",1,0,"pass",-0.822440567077138,NA,2,8
-3.1933221224235,0,0.815148293972015,"NYJ",0,0,"field_goal",-2.21499634922033,NA,4,8
NA,100,0.763737976551056,"NYJ",0,1,"run",0.304003962315619,NA,2,8
NA,100,0.771294832229614,"NYJ",1,0,"pass",-0.878749954281375,NA,2,10
-4.40168163259577,0,0.725389361381531,"NYJ",0,0,"punt",1.4037686099764,NA,4,15
NA,100,0.874957978725433,"NYJ",0,1,"run",0.242689406964928,NA,2,2
NA,100,0.869207143783569,"NYJ",1,0,"pass",2.00506641471293,NA,2,10
NA,100,0.900569140911102,"NYJ",1,0,"pass",0.952102532028221,NA,2,6
NA,100,0.910031259059906,"NYJ",1,0,"no_play",-1.35700397536857,NA,2,5
NA,100,0.900235116481781,"NYJ",1,0,"pass",-0.142722269287333,NA,2,15
NA,100,0.0658333674073219,"BUF",1,0,"pass",-0.887769747991115,NA,2,10
NA,100,0.07892195135355,"BUF",1,0,"pass",-0.640316726872697,NA,2,12
0.384747653072765,0,0.0596384182572365,"BUF",0,0,"field_goal",0.946122057392498,NA,4,12
NA,100,0.952211797237396,"NYJ",0,1,"run",-0.459270087536424,NA,2,5
NA,100,0.956296920776367,"NYJ",0,1,"run",-0.9559824205935,NA,2,8
-0.629058778256097,0,0.941514909267426,"NYJ",0,0,"punt",-0.0834745089523494,NA,4,3
NA,100,0.0592349283397198,"BUF",0,1,"run",1.67860780167393,NA,2,3
NA,100,0.0916831344366074,"BUF",0,1,"run",0.93877319607418,NA,2,4
NA,100,0.117838896811008,"BUF",0,1,"run",1.48833495203871,NA,2,5
NA,100,0.822987377643585,"NYJ",1,0,"pass",-0.410809343215078,NA,2,8
NA,100,0.8635493516922,"NYJ",0,1,"run",-0.817236226750538,NA,2,13
-0.792352627975956,0,0.856575191020966,"NYJ",0,0,"punt",-0.58180970675312,NA,4,2
NA,100,0.187892034649849,"BUF",1,0,"pass",-0.583808556664735,NA,2,2
NA,100,0.186744585633278,"BUF",1,0,"pass",1.57633643888403,NA,2,10
NA,NA,0.205142378807068,"BUF",0,0,"no_play",-0.369409125996754,NA,2,11
NA,100,0.164505213499069,"BUF",1,0,"pass",0.732081295514945,NA,2,16
NA,100,0.508667051792145,"NYJ",1,0,"pass",0.189927133731544,NA,2,5
12.4834678295444,100,0.436807930469513,"NYJ",0,1,"run",1.65003220026847,NA,4,1
NA,100,0.510754108428955,"NYJ",1,0,"pass",-0.472016611834988,NA,2,10
1.70451351222486,100,0.367406278848648,"NYJ",1,0,"pass",-2.59179977205349,NA,4,10
NA,100,0.878663718700409,"BUF",0,1,"run",-1.00449774792651,NA,2,9
0.90564306284443,0,0.849195063114166,"BUF",0,0,"punt",-1.02334342093673,NA,4,5
NA,100,0.276236057281494,"NYJ",1,0,"pass",-0.0352868956397288,NA,2,5
NA,100,0.421964645385742,"CIN",1,0,"pass",-0.768075883388519,NA,2,7
NA,100,0.447578817605972,"CIN",1,0,"pass",-0.965975238010287,NA,2,10
-2.57364952498167,0,0.368215411901474,"CIN",0,0,"punt",-0.206723381299525,NA,4,13
NA,100,0.598400354385376,"SEA",1,0,"pass",-0.786891249939799,NA,2,9
-0.495333849391477,0,0.555416107177734,"SEA",0,0,"punt",0.124962789937854,NA,4,3
NA,100,0.435984462499619,"CIN",0,1,"run",-1.12444067327306,NA,2,4
0.149722063640223,0,0.375591516494751,"CIN",0,0,"no_play",3.08070968091488,NA,4,5
NA,100,0.463945925235748,"CIN",1,0,"pass",1.46124780084938,NA,2,7
NA,100,0.518892824649811,"CIN",1,0,"pass",0.122716491692699,NA,2,10
NA,100,0.552296936511993,"CIN",0,1,"run",-0.407035012787674,NA,2,4
-2.0851933283882,0,0.480775147676468,"CIN",0,0,"field_goal",0.509214857551139,NA,4,7
NA,100,0.505764126777649,"SEA",1,0,"pass",-2.05855167424306,NA,2,7
-2.94627248295571,0,0.428259402513504,"SEA",0,0,"punt",4.86641083098948,NA,4,12
NA,100,0.620639145374298,"SEA",0,1,"run",0.16065526555758,NA,2,2
NA,100,0.55580335855484,"SEA",1,0,"pass",-1.03970152465627,NA,2,19
-2.32454481269949,0,0.494848936796188,"SEA",0,0,"no_play",0.300136205740273,NA,4,22
-2.89285713415227,0,0.450847327709198,"SEA",0,0,"punt",-0.0860482957214117,NA,4,27
NA,100,0.487509876489639,"CIN",1,0,"pass",0.709736239630729,NA,2,15
-3.50201831496912,0,0.450719088315964,"CIN",0,0,"punt",-0.343339490704238,NA,4,11
NA,100,0.566377937793732,"SEA",0,1,"run",-0.188191143097356,NA,2,5
NA,100,0.627365589141846,"SEA",1,0,"no_play",1.11667509781546,NA,2,5
NA,100,0.303135603666306,"CIN",1,0,"pass",2.41301084042061,NA,2,4
NA,100,0.475841611623764,"SEA",0,1,"run",0.0258162926184013,NA,2,10
-1.01690941922093,0,0.427316039800644,"SEA",0,0,"punt",-0.24873516743537,NA,4,5
NA,100,0.570274531841278,"CIN",0,1,"run",-0.627307653194293,NA,2,4
1.5777949861676,0,0.538913369178772,"CIN",0,0,"punt",-0.519677267409861,NA,4,1
NA,100,0.502540469169617,"SEA",1,0,"pass",0.842641511757392,NA,2,3
NA,100,0.597870647907257,"SEA",0,1,"run",-0.753756434249226,NA,2,10
NA,100,0.282507985830307,"CIN",1,0,"pass",0.352576257660985,NA,2,7
NA,100,0.294155687093735,"CIN",1,0,"pass",6.56842015165603,NA,2,10
NA,100,0.708676099777222,"CIN",1,0,"pass",-5.7668328040163,NA,2,9
NA,100,0.403191834688187,"SEA",0,1,"run",-0.970986698754132,NA,2,16
-4.79865327791366,0,0.336241722106934,"SEA",0,0,"punt",0.904311034362763,NA,4,15
NA,100,0.559962391853333,"CIN",0,1,"run",-0.0601819027215242,NA,2,13
NA,100,0.668291687965393,"CIN",0,1,"run",-0.0580038593616337,NA,2,11
-2.81404920296998,0,0.605489909648895,"CIN",0,0,"field_goal",-3.93848670812573,NA,4,4
NA,100,0.390490800142288,"SEA",1,0,"pass",-1.66583261266351,NA,2,19
-4.47989909785421,0,0.331668466329575,"SEA",0,0,"punt",1.40476362011395,NA,4,15
NA,100,0.60810375213623,"CIN",1,0,"pass",-0.218075804412365,NA,2,10
NA,100,0.681137919425964,"CIN",1,0,"pass",0.606033782009035,NA,2,10
4.05017905936104,100,0.639090895652771,"CIN",0,1,"run",-3.76350411726162,NA,4,1
NA,100,0.427107214927673,"SEA",0,1,"run",-0.882525962311774,NA,2,5
NA,100,0.260533630847931,"CIN",1,0,"pass",-0.1062126965262,NA,2,18
NA,100,0.409064382314682,"CIN",1,0,"pass",0.664191402145661,NA,2,5
NA,100,0.444672703742981,"CIN",1,0,"pass",-0.133472373650875,NA,2,10
NA,100,0.504134595394135,"CIN",0,1,"no_play",-1.4330076361075,NA,2,4
NA,100,0.440119713544846,"CIN",1,0,"pass",-0.994220406573731,NA,2,14
0.123131270937848,0,0.396593153476715,"CIN",0,0,"field_goal",0.0877524456068879,NA,4,8
NA,100,0.700001955032349,"SEA",0,1,"run",-0.710364609956741,NA,2,10
0.713092859978381,0,0.630252659320831,"SEA",0,0,"punt",-0.29352741013281,NA,4,4
NA,100,0.466166317462921,"CIN",1,0,"pass",-0.647449623327702,NA,2,3
NA,100,0.445820659399033,"CIN",1,0,"pass",-0.484158008475788,NA,2,10
1.67263061325161,0,0.328238070011139,"CIN",0,0,"punt",0.318689520354383,NA,4,7
NA,100,0.699118673801422,"SEA",0,1,"run",-0.0514602134935558,NA,2,5
NA,100,0.832430124282837,"SEA",0,1,"run",-0.305355050833896,NA,2,10
-14.0061753879701,0,0.844182670116425,"SEA",0,0,"punt",-0.078660153405508,NA,4,11
NA,100,0.295321315526962,"CIN",1,0,"pass",-0.88648620256572,NA,2,4
NA,100,0.545668184757233,"LV",0,1,"run",-0.54325005132705,NA,2,6
NA,100,0.604486048221588,"LV",0,1,"run",0.0592506076209247,NA,2,1
NA,100,0.675452530384064,"LV",0,1,"run",-0.234406121366192,NA,2,4
NA,100,0.270611256361008,"DEN",1,0,"pass",-0.757985560689121,NA,2,15
1.14846353973294,0,0.256768018007278,"DEN",0,0,"punt",0.682852800469846,NA,4,4
NA,100,0.735422611236572,"LV",1,0,"pass",-0.335041435901076,NA,2,7
NA,100,0.747319281101227,"LV",1,0,"pass",-0.558688131626695,NA,2,20
-0.24394310128244,0,0.717325627803802,"LV",0,0,"punt",-0.646867097355425,NA,4,4
NA,100,0.311219483613968,"DEN",0,1,"run",-0.373090073931962,NA,2,10
NA,100,0.338750123977661,"DEN",1,0,"no_play",0.893791841925122,NA,2,8
NA,NA,0.325918942689896,"DEN",0,0,"no_play",0.745180553989485,NA,2,17
NA,100,0.328818887472153,"DEN",1,0,"pass",-0.750592036405578,NA,2,12
-2.3574695007138,0,0.257908374071121,"DEN",0,0,"punt",0.241978293983266,NA,4,22
NA,100,0.700950264930725,"LV",1,0,"pass",0.477199799031951,NA,2,7
NA,100,0.716298580169678,"LV",1,0,"pass",1.27228584792465,NA,2,12
NA,100,0.805833220481873,"LV",1,0,"pass",0.554679379391018,NA,2,8
NA,100,0.826923072338104,"LV",1,0,"run",-0.300739655911457,NA,2,8
NA,100,0.13754765689373,"DEN",0,1,"run",0.170075655798428,NA,2,2
NA,NA,0.140001341700554,"DEN",0,0,"no_play",-0.368168515036814,NA,2,5
NA,100,0.13050289452076,"DEN",1,0,"pass",0.0381731451489031,NA,2,10
NA,100,0.14963336288929,"DEN",1,0,"no_play",-0.69751176860882,NA,2,5
NA,100,0.133226752281189,"DEN",1,0,"pass",-0.297840301122051,NA,2,10
NA,100,0.128515973687172,"DEN",1,0,"pass",-0.283219429431483,NA,2,10
0.107688371535594,0,0.0947179049253464,"DEN",0,0,"field_goal",-0.907347835428214,NA,4,20
NA,100,0.0911375731229782,"DEN",1,0,"pass",2.27150013926439,NA,2,8
NA,100,0.124708689749241,"DEN",1,0,"pass",-1.23686388821807,NA,2,1
NA,100,0.14985217154026,"DEN",0,1,"run",0.278575443138834,NA,2,6
NA,100,0.160375148057938,"DEN",1,0,"pass",-0.779558992944658,NA,2,6
0.70392850053928,0,0.108252353966236,"DEN",0,0,"field_goal",0.0936312013388698,NA,4,8
NA,100,0.874503254890442,"LV",1,0,"pass",-0.0500982222147286,NA,2,10
0.701847089650942,0,0.862419664859772,"LV",0,0,"punt",-0.730404847068712,NA,4,1
NA,100,0.144889861345291,"DEN",1,0,"pass",-1.19237729883753,NA,2,2
NA,100,0.143769174814224,"DEN",0,1,"run",0.990032242843881,NA,2,6
NA,100,0.213479697704315,"DEN",0,1,"run",-0.813702493964229,NA,2,5
2.88741992176931,0,0.148656383156776,"DEN",0,0,"field_goal",0.084647281835331,NA,4,5
NA,100,0.838326871395111,"LV",1,0,"pass",0.372581217903644,NA,2,10
NA,100,0.867762207984924,"LV",0,1,"run",-0.0822027537506074,NA,2,10
-0.974864763619732,0,0.840004861354828,"LV",0,0,"punt",-0.102198482607491,NA,4,3
NA,100,0.151920586824417,"DEN",0,1,"run",-1.16882709390484,NA,2,1
1.30488600126439,0,0.0753394588828087,"DEN",0,0,"punt",0.165895877871662,NA,4,3
NA,100,0.903294682502747,"LV",1,0,"pass",0.0454966451507062,NA,2,11
NA,100,0.0289010629057884,"DEN",1,0,"pass",3.99255196074955,NA,2,10
NA,100,0.0662307292222977,"DEN",1,0,"pass",0.000128117622807622,NA,2,6
-1.06570902641532,0,0.0295378882437944,"DEN",0,0,"field_goal",0.564597812233785,NA,4,9
NA,100,0.97713178396225,"LV",0,1,"run",0.145637925597839,NA,2,2
NA,100,0.988185882568359,"LV",0,1,"run",-0.0729913229588419,NA,2,8
-0.663629880585959,0,0.991376101970673,"LV",0,0,"field_goal",0.138489494306199,NA,4,3
NA,100,0.0240970607846975,"DEN",1,0,"pass",1.45630562270526,NA,2,2
NA,100,0.0133484080433846,"DEN",1,0,"pass",-0.685420729452744,NA,2,7
NA,100,0.00840935111045837,"DEN",1,0,"pass",0.972465970262419,NA,2,1
NA,100,0.973210573196411,"LV",0,1,"run",-0.331764365313575,NA,2,9
NA,100,0.434231877326965,"DET",0,1,"run",0.562466998351738,NA,2,3
NA,100,0.436781466007233,"DET",1,0,"pass",0.82361483713612,NA,2,9
3.71158791760141,0,0.408404380083084,"DET",0,0,"punt",-0.26550440187566,NA,4,2
NA,100,0.581075489521027,"ARI",0,1,"no_play",-0.927082612877712,NA,2,10
NA,100,0.579355359077454,"ARI",0,1,"run",-0.158467335626483,NA,2,15
-0.424405299687147,0,0.542736649513245,"ARI",0,0,"punt",0.797146856784821,NA,4,5
NA,100,0.485486418008804,"DET",1,0,"pass",-0.872802541125566,NA,2,6
2.08126436355484,0,0.412650138139725,"DET",0,0,"punt",0.171093184268102,NA,4,6
NA,100,0.566054165363312,"ARI",1,0,"pass",-0.812984382733703,NA,2,4
NA,100,0.587526738643646,"ARI",1,0,"pass",-1.77751701371744,NA,2,10
NA,100,0.633293151855469,"ARI",0,1,"run",0.0209267109166831,NA,2,4
2.72756718324819,0,0.589030981063843,"ARI",0,0,"punt",-1.06383984396234,NA,4,1
NA,100,0.421854078769684,"DET",1,0,"pass",0.1647320818156,NA,2,8
NA,100,0.476631075143814,"DET",1,0,"run",0.484993625083007,NA,2,3
NA,100,0.520638227462769,"DET",0,1,"run",-0.724330346449278,NA,2,9
-1.93543808624781,0,0.442666500806808,"DET",0,0,"field_goal",1.91306885248059,NA,4,8
NA,100,0.479910880327225,"ARI",1,0,"pass",-0.74771873280406,NA,2,8
-1.00014558324828,0,0.424731135368347,"ARI",0,0,"punt",-0.684812786057591,NA,4,8
NA,100,0.607423901557922,"DET",1,0,"pass",4.56982969981618,NA,2,6
NA,100,0.28696408867836,"ARI",1,0,"pass",-2.01853244262747,NA,2,7
-1.11843290129635,0,0.225122824311256,"ARI",0,0,"punt",0.955857330583967,NA,4,11
NA,100,0.716347575187683,"DET",1,0,"pass",1.17508760525379,NA,2,11
NA,100,0.843142688274384,"DET",0,1,"run",0.121683045348618,NA,2,5
-1.09084739211971,0,0.846520125865936,"DET",0,0,"no_play",1.54959312273422,NA,4,1
NA,100,0.112474992871284,"ARI",0,1,"run",-0.228763433406129,NA,2,9
NA,100,0.117988385260105,"ARI",1,0,"pass",-0.666474110563286,NA,2,10
-0.243063036868241,0,0.0928385481238365,"ARI",0,0,"punt",5.49261188722448,NA,4,10
NA,100,0.186969369649887,"ARI",1,0,"pass",-1.15418334800052,NA,2,1
1.87403013484794,0,0.129106506705284,"ARI",0,0,"field_goal",0.0408552078672924,NA,4,2
NA,100,0.887933969497681,"DET",1,0,"pass",0.026658249902539,NA,2,10
NA,100,0.90229320526123,"DET",1,0,"pass",-0.245714963064529,NA,2,10
-1.23772032638307,0,0.874155163764954,"DET",0,0,"punt",-0.0881281457841396,NA,4,10
NA,100,0.122650682926178,"ARI",1,0,"pass",-2.25721191195771,NA,2,10
-0.758707118716857,0,0.094793289899826,"ARI",0,0,"punt",-0.225879002828151,NA,4,13
NA,100,0.897225379943848,"DET",1,0,"pass",-1.32644355297089,NA,2,14
-0.931695507774721,0,0.875133156776428,"DET",0,0,"punt",-0.129023160319775,NA,4,7
NA,100,0.109018996357918,"ARI",1,0,"pass",-0.762631798628718,NA,2,7
-0.0106153638049666,0,0.0837613716721535,"ARI",0,0,"punt",0.546028752345592,NA,4,7
NA,100,0.900983810424805,"DET",1,0,"no_play",-0.755809103604406,NA,2,12
NA,100,0.888957560062408,"DET",0,1,"run",-0.376051794737577,NA,2,21
-0.642097252221252,0,0.889019668102264,"DET",0,0,"punt",-0.415516401641071,NA,4,5
NA,100,0.121188670396805,"ARI",0,1,"run",-0.572147409897298,NA,2,10
NA,100,0.180238679051399,"ARI",1,0,"pass",-0.612314218073152,NA,2,4
-0.0342799162558388,0,0.137484431266785,"ARI",0,0,"field_goal",0.803186323277059,NA,4,4
