"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.494218230247498,"CHI",1,0,"no_play",-1.22382880328223,NA,2,9
NA,100,0.484137743711472,"CHI",1,0,"pass",0.151259128004313,NA,2,19
1.16724077079745,0,0.486735165119171,"CHI",0,0,"punt",-0.355743013322353,NA,4,3
NA,100,0.537193834781647,"ATL",0,1,"run",-0.32421344332397,NA,2,10
-1.42093955585769,0,0.503746271133423,"ATL",0,0,"punt",0.199418317526579,NA,4,6
NA,100,0.495249003171921,"CHI",1,0,"pass",-0.0546208508312702,NA,2,13
NA,100,0.530566990375519,"CHI",0,1,"run",1.29370578413364,NA,2,10
NA,100,0.594640374183655,"CHI",1,0,"pass",-0.63788295246195,NA,2,8
-2.85193626659752,0,0.522329926490784,"CHI",0,0,"field_goal",2.40769420098697,NA,4,12
NA,100,0.426380455493927,"ATL",0,1,"run",-0.680555518250912,NA,2,5
-0.383691117893914,0,0.359458357095718,"ATL",0,0,"punt",-0.777211544336751,NA,4,5
NA,100,0.579018652439117,"CHI",1,0,"pass",-0.573707930278033,NA,2,22
-4.27842329793492,0,0.561177253723145,"CHI",0,0,"punt",0.653020416386425,NA,4,14
NA,100,0.44245645403862,"ATL",1,0,"pass",1.6514033076819,NA,2,9
NA,100,0.533627927303314,"ATL",0,1,"run",-0.371244593989104,NA,2,2
NA,100,0.492713212966919,"ATL",1,0,"pass",2.33798087533796,NA,2,16
NA,100,0.540795028209686,"ATL",1,0,"run",1.95519900560612,NA,2,13
NA,100,0.35130175948143,"CHI",0,1,"run",3.21874799847137,NA,2,7
NA,100,0.451492160558701,"CHI",0,1,"run",-0.106297404447105,NA,2,6
NA,100,0.462892889976501,"CHI",0,1,"run",0.765213784208754,NA,2,5
NA,100,0.541175603866577,"CHI",0,1,"run",0.997759600635618,NA,2,10
NA,100,0.576770484447479,"CHI",1,0,"pass",-0.789975497871637,NA,2,8
-5.99260453679137,0,0.46465191245079,"CHI",0,0,"punt",0.574352184310555,NA,4,20
NA,100,0.44158610701561,"ATL",1,0,"pass",-0.725953120738268,NA,2,10
-5.04816566944802,0,0.352352917194366,"ATL",0,0,"punt",0.0760541332419962,NA,4,17
NA,100,0.587588489055634,"CHI",0,1,"run",-0.670348153449595,NA,2,5
0.788784003175774,0,0.506829977035522,"CHI",0,0,"punt",-0.302552936598659,NA,4,4
NA,100,0.433623850345612,"ATL",1,0,"pass",1.44443941349164,NA,2,10
NA,100,0.447776645421982,"ATL",0,1,"run",0.163786274846643,NA,2,9
NA,100,0.475224077701569,"ATL",0,1,"run",-0.787336094304919,NA,2,8
NA,100,0.579202771186829,"ATL",1,0,"pass",-0.10155371343717,NA,2,14
-6.53582120647972,0,0.532369434833527,"ATL",0,0,"field_goal",0.113668680594912,NA,4,10
NA,100,0.366302341222763,"CHI",0,1,"run",2.16839268896729,NA,2,13
NA,100,0.434519529342651,"CHI",1,0,"pass",0.993074282305315,NA,2,8
NA,100,0.432795614004135,"CHI",1,0,"pass",-0.933306393912062,NA,2,13
1.42560494344913,0,0.387184232473373,"CHI",0,0,"punt",-0.223573895404115,NA,4,4
NA,100,0.652904033660889,"ATL",1,0,"pass",-0.703016808489338,NA,2,3
NA,100,0.152591302990913,"CHI",1,0,"pass",-0.715441015781835,NA,2,2
NA,100,0.161962360143661,"CHI",1,0,"no_play",0.621734907501377,NA,2,10
NA,100,0.163587227463722,"CHI",1,0,"pass",-0.149263369676191,NA,2,10
NA,100,0.720481395721436,"ATL",1,0,"pass",-0.637307155877352,NA,2,10
NA,100,0.808301031589508,"ATL",1,0,"pass",0.538933126314078,NA,2,11
NA,100,0.847542345523834,"ATL",1,0,"pass",-0.524950910010375,NA,2,10
-4.24286185815767,0,0.806758224964142,"ATL",0,0,"field_goal",0.428259650470852,NA,4,6
NA,100,0.153059020638466,"CHI",1,0,"pass",-0.00199901545420289,NA,2,10
NA,100,0.180559858679771,"CHI",1,0,"pass",0.560501649742946,NA,2,6
NA,100,0.258004397153854,"CHI",1,0,"pass",-0.389833097113296,NA,2,3
8.79359529171367,100,0.147303000092506,"CHI",1,0,"pass",2.81212789536221,NA,4,3
NA,100,0.2635278403759,"CHI",1,0,"pass",0.694510946283117,NA,2,10
NA,100,0.308460295200348,"CHI",1,0,"pass",-0.843653881980572,NA,2,5
NA,100,0.214587673544884,"CHI",1,0,"pass",-2.54294241056778,NA,4,5
NA,100,0.52802985906601,"CIN",0,1,"run",1.32852733810432,NA,2,10
NA,100,0.554536581039429,"CIN",1,0,"pass",-0.772845541592687,NA,2,9
-6.12584774998553,0,0.46046057343483,"CIN",0,0,"punt",-0.453341403510422,NA,4,18
NA,0,0.498677611351013,"BAL",0,0,"no_play",0.795898157637566,NA,2,11
NA,100,0.512035608291626,"BAL",0,1,"run",0.887531875167042,NA,2,6
NA,100,0.532058000564575,"BAL",1,0,"pass",1.41013842471875,NA,2,9
NA,100,0.584404945373535,"BAL",1,0,"pass",1.27650426398031,NA,2,10
NA,100,0.596439898014069,"BAL",1,0,"pass",0.200503502041101,NA,2,15
NA,100,0.617516398429871,"BAL",0,1,"run",-0.439997098757885,NA,2,10
-1.26577216338124,0,0.559974014759064,"BAL",0,0,"field_goal",0.0660491941185897,NA,4,6
NA,100,0.419283747673035,"CIN",1,0,"pass",1.0874800379388,NA,2,9
NA,100,0.480632901191711,"CIN",0,1,"run",-0.339652496390045,NA,2,2
NA,NA,0.684086799621582,"BAL",0,0,"no_play",-0.650128988316283,NA,2,6
NA,100,0.649959027767181,"BAL",1,0,"pass",-0.219282616162673,NA,2,11
0.131886567094341,0,0.619445621967316,"BAL",0,0,"punt",0.278646451653913,NA,4,6
NA,100,0.410692662000656,"CIN",1,0,"pass",1.42938463855535,NA,2,8
NA,100,0.497406721115112,"CIN",0,1,"run",-0.623128935229033,NA,2,7
NA,100,0.557445585727692,"CIN",0,1,"run",-0.573603690951131,NA,2,9
NA,100,0.616200923919678,"BAL",0,1,"run",-0.178620392456651,NA,2,10
-6.70604611379574,0,0.555590093135834,"BAL",0,0,"punt",-0.544944899855182,NA,4,16
NA,100,0.42064568400383,"CIN",1,0,"pass",-0.242098343092948,NA,2,13
-1.48576465573051,0,0.37993797659874,"CIN",0,0,"punt",-0.280573904048651,NA,4,9
NA,100,0.617439091205597,"BAL",0,1,"run",1.14203541364986,NA,2,9
NA,100,0.645502507686615,"BAL",1,0,"pass",0.397539899509866,NA,2,15
NA,100,0.207912474870682,"CIN",1,0,"pass",-6.44043818852515,NA,2,6
NA,100,0.0966182947158813,"CIN",0,1,"run",-0.375059106037952,NA,2,10
-0.796397474544215,0,0.0773503333330154,"CIN",0,0,"punt",-0.326094231568277,NA,4,10
NA,100,0.938341081142426,"BAL",1,0,"pass",-0.120667088020127,NA,2,3
NA,0,0.909586250782013,"BAL",0,0,"no_play",-0.812104342970997,NA,2,8
NA,100,0.903842151165009,"BAL",1,0,"pass",-3.73450954572763,NA,2,13
NA,100,0.148208051919937,"CIN",1,0,"pass",-0.856019635801204,NA,2,7
