"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.554536581039429,"NYJ",0,1,"run",-0.325931259430945,NA,2,10
-3.29151615729833,0,0.488053232431412,"NYJ",0,0,"punt",-0.231632089708,NA,4,15
NA,100,0.496594190597534,"BAL",1,0,"pass",-0.105120291467756,NA,2,6
NA,100,0.506770730018616,"BAL",1,0,"pass",0.411131828092039,NA,2,10
3.13177848771992,0,0.473736524581909,"BAL",0,0,"punt",-0.542897968553007,NA,4,1
NA,100,0.500128448009491,"NYJ",1,0,"pass",-0.179725560126826,NA,2,12
NA,100,0.526169896125793,"NYJ",0,1,"run",-0.752288276329637,NA,2,9
-1.56031625993447,0,0.459852933883667,"NYJ",0,0,"punt",0.653155346866697,NA,4,9
NA,100,0.497840106487274,"BAL",0,1,"run",-0.82677958952263,NA,2,10
-1.55704431600081,0,0.461180984973907,"BAL",0,0,"punt",0.448256644420326,NA,4,9
NA,100,0.608706891536713,"BAL",1,0,"pass",0.329789958486799,NA,2,11
0.0896341293445513,0,0.581562757492065,"BAL",0,0,"field_goal",0.0519091918296444,NA,4,3
NA,100,0.419283747673035,"NYJ",1,0,"pass",-0.768590589985251,NA,2,10
1.42012970655002,0,0.406021386384964,"NYJ",0,0,"punt",-0.191776442341506,NA,4,1
NA,100,0.615575611591339,"BAL",0,1,"run",-0.369019965641201,NA,2,8
-1.47687076877319,0,0.581694424152374,"BAL",0,0,"punt",-0.41431828122586,NA,4,5
NA,100,0.498055666685104,"NYJ",1,0,"pass",0.860027276678011,NA,2,6
NA,100,0.512041807174683,"NYJ",1,0,"pass",0.0165319272782654,NA,2,10
-2.35130991530564,0,0.444314420223236,"NYJ",0,0,"field_goal",-3.03808907171456,NA,4,4
NA,100,0.647825062274933,"BAL",1,0,"pass",0.99698742502369,NA,2,5
NA,100,0.677931070327759,"BAL",1,0,"pass",-1.25331604247913,NA,2,10
-0.930204729776019,0,0.623198449611664,"BAL",0,0,"punt",0.197171040577814,NA,4,12
NA,100,0.427542060613632,"NYJ",1,0,"pass",0.607285252772272,NA,2,5
NA,100,0.400891274213791,"NYJ",1,0,"pass",-0.773501370800659,NA,2,16
-3.2367983565543,0,0.337851256132126,"NYJ",0,0,"punt",-0.431965802563354,NA,4,17
NA,100,0.69672828912735,"BAL",1,0,"pass",-0.0417655693599954,NA,2,10
NA,100,0.217201977968216,"NYJ",0,1,"run",1.40169732109644,NA,2,5
