"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,0,0.173450171947479,"BUF",0,0,"no_play",-0.725975131150335,NA,2,10
NA,100,0.155600994825363,"BUF",1,0,"pass",0.489450562046841,NA,2,15
-1.52154916179487,0,0.10051204264164,"BUF",0,0,"punt",0.0121813956648111,NA,4,18
NA,100,0.875488460063934,"BAL",0,1,"run",0.767484277253971,NA,2,11
NA,100,0.935091972351074,"BAL",0,1,"run",0.543351571017411,NA,2,8
NA,0,0.986228346824646,"BAL",0,0,"qb_kneel",-0.145353356900159,NA,2,11
NA,100,0.554536581039429,"DEN",1,0,"pass",-0.815933969803154,NA,2,10
NA,100,0.57169771194458,"DEN",0,1,"run",0.944785639643669,NA,2,5
NA,100,0.635101735591888,"DEN",0,1,"run",-4.98727737274021,NA,2,5
NA,100,0.505390226840973,"CAR",0,1,"run",1.06391401332803,NA,2,4
NA,100,0.514346778392792,"CAR",1,0,"pass",-0.903056207578629,NA,2,9
NA,100,0.585176408290863,"CAR",1,0,"pass",2.64649844949599,NA,2,8
NA,100,0.363232374191284,"DEN",1,0,"pass",0.826219463953748,NA,2,7
NA,100,0.357672214508057,"DEN",1,0,"pass",1.72189604036976,NA,2,11
NA,100,0.437445461750031,"DEN",0,1,"run",-0.338336674962193,NA,2,4
NA,100,0.399254649877548,"DEN",1,0,"pass",-1.6138922990649,NA,2,10
NA,100,0.718379497528076,"CAR",0,1,"run",-0.375883130356669,NA,2,10
-0.606908854000021,0,0.681571185588837,"CAR",0,0,"punt",-0.424581338185817,NA,4,5
NA,100,0.412799268960953,"DEN",0,1,"run",-0.351905868155882,NA,2,2
NA,100,0.443726569414139,"CAR",1,0,"pass",-0.502784459851682,NA,2,6
NA,100,0.486949384212494,"CAR",0,1,"run",-0.0100044943392277,NA,2,4
NA,100,0.51927661895752,"CAR",0,1,"run",0.686220768140629,NA,2,6
NA,100,0.542216360569,"CAR",1,0,"pass",-0.576337067177519,NA,2,6
NA,100,0.590683400630951,"CAR",1,0,"pass",-0.54737356537953,NA,2,10
NA,100,0.629687428474426,"CAR",1,0,"pass",-0.636303341423627,NA,2,7
NA,100,0.280343472957611,"DEN",0,1,"run",-0.335208800155669,NA,2,8
-1.83737491624069,0,0.241929188370705,"DEN",0,0,"punt",-0.0219577304087579,NA,4,7
NA,100,0.765250861644745,"CAR",0,1,"run",-0.0153887050109915,NA,2,1
NA,100,0.816523313522339,"CAR",1,0,"pass",0.485782556848618,NA,2,10
NA,100,0.795938372612,"CAR",0,1,"run",0.949754569213837,NA,2,7
NA,100,0.846721768379211,"CAR",0,1,"run",0.296864226926118,NA,2,6
0.730276519482032,0,0.832763373851776,"CAR",0,0,"punt",-0.779540002346039,NA,4,1
NA,100,0.224966391921043,"DEN",1,0,"no_play",1.376989958575,NA,2,8
NA,100,0.830783426761627,"CAR",1,0,"pass",-0.724575951229781,NA,2,3
-1.96730165890959,0,0.77427065372467,"CAR",0,0,"punt",2.20656580664217,NA,4,10
NA,100,0.188533738255501,"DEN",1,0,"pass",-1.54380872077309,NA,2,9
-0.810649957108045,0,0.135495319962502,"DEN",0,0,"punt",0.467754909303039,NA,4,9
NA,100,0.853961229324341,"CAR",1,0,"pass",-0.818479474633932,NA,2,10
-4.30082929465921,0,0.795104146003723,"CAR",0,0,"punt",0.649068744853139,NA,4,17
NA,100,0.168382436037064,"DEN",1,0,"run",0.960319853853434,NA,2,4
NA,100,0.171275064349174,"DEN",1,0,"pass",1.51147301704623,NA,2,12
NA,100,0.231742918491364,"DEN",1,0,"pass",0.668676457949914,NA,2,4
NA,100,0.661013305187225,"CAR",1,0,"pass",-5.39975683798548,NA,2,4
NA,100,0.619105696678162,"DEN",0,1,"run",-0.519450351188425,NA,2,1
NA,100,0.604150950908661,"DEN",1,0,"pass",-0.804069162695669,NA,2,7
7.02337428973547,100,0.567412197589874,"DEN",0,1,"run",2.32419658670551,NA,4,1
NA,100,0.65529465675354,"DEN",0,1,"run",-0.504057100624777,NA,2,1
NA,100,0.286998480558395,"CAR",0,1,"run",-0.0443332318682224,NA,2,5
NA,100,0.337500333786011,"CAR",1,0,"pass",1.46169192006346,NA,2,7
NA,100,0.519275486469269,"CAR",0,1,"run",-0.367979632632341,NA,2,6
0.192847810115571,0,0.393874645233154,"CAR",0,0,"field_goal",0.377530004384604,NA,4,5
NA,100,0.70643424987793,"DEN",0,1,"run",-0.454926136764698,NA,2,10
-11.2615668705146,0,0.59665447473526,"DEN",0,0,"punt",-0.333168026874773,NA,4,17
NA,100,0.397567212581635,"CAR",1,0,"run",-0.328615912701935,NA,2,20
-6.25523393970295,100,0.270194560289383,"CAR",1,0,"no_play",2.01368799549527,NA,4,21
NA,100,0.451591581106186,"CAR",1,0,"pass",-0.500109486514702,NA,2,5
NA,100,0.438060879707336,"CAR",1,0,"no_play",-0.0864544093492441,NA,2,10
NA,100,0.438060879707336,"CAR",1,0,"pass",-0.292003070528153,NA,2,10
NA,100,0.485600680112839,"CAR",1,0,"pass",0.393451395305891,NA,2,10
NA,100,0.59048068523407,"HOU",1,0,"pass",0.329364391742274,NA,2,2
NA,100,0.575063467025757,"HOU",0,1,"run",-0.425824397709221,NA,2,4
NA,100,0.617792427539825,"HOU",1,0,"pass",-4.35461608599871,NA,2,8
NA,100,0.485412627458572,"CHI",1,0,"pass",0.55245141685009,NA,2,6
NA,100,0.506770730018616,"CHI",0,1,"run",-0.684473640285432,NA,2,8
NA,100,0.648795008659363,"CHI",0,1,"run",0.767584139364772,NA,2,1
NA,NA,0.278276979923248,"HOU",0,0,"no_play",0.0498526114970446,NA,2,26
NA,100,0.278276979923248,"HOU",0,1,"run",-0.516905833035707,NA,2,30
-2.61026713160778,0,0.254637062549591,"HOU",0,0,"punt",-1.48561428999528,NA,4,12
NA,100,0.769877135753632,"CHI",1,0,"pass",-0.705868923920207,NA,2,6
2.79890732255802,100,0.739491283893585,"CHI",0,1,"run",-4.16596802999265,NA,4,1
NA,100,0.332292169332504,"HOU",0,1,"run",1.13165007624775,NA,2,6
NA,100,0.362869173288345,"HOU",1,0,"pass",0.361954599618912,NA,2,3
NA,100,0.341131389141083,"HOU",1,0,"pass",-0.0877281290013343,NA,2,10
NA,100,0.401138514280319,"HOU",1,0,"pass",0.28737126395572,NA,2,6
NA,100,0.385893166065216,"HOU",1,0,"pass",0.130716474435758,NA,2,17
-0.955999859320228,0,0.360772460699081,"HOU",0,0,"field_goal",0.147948025976566,NA,4,10
NA,100,0.615378737449646,"CHI",0,1,"run",0.25991884781979,NA,2,10
NA,100,0.649293661117554,"CHI",0,1,"run",0.0107643257360905,NA,2,6
-3.0400084557312,0,0.586665034294128,"CHI",0,0,"punt",-0.675110206706449,NA,4,9
NA,100,0.394168615341187,"HOU",1,0,"pass",0.00824571028351784,NA,2,7
NA,100,0.439181536436081,"HOU",1,0,"pass",-0.626836054492742,NA,2,6
NA,100,0.474240988492966,"HOU",0,1,"run",0.286125321115833,NA,2,7
NA,100,0.435316681861877,"CHI",0,1,"run",-0.632223336608149,NA,2,5
0.263524693499317,0,0.364048719406128,"CHI",0,0,"punt",-0.421481883735396,NA,4,6
NA,100,0.638457119464874,"HOU",0,1,"run",-0.128683245042339,NA,2,10
-5.38170267462833,0,0.561831414699554,"HOU",0,0,"punt",0.0833917699055746,NA,4,12
NA,100,0.602181673049927,"CHI",1,0,"pass",-4.64797180821188,NA,2,5
NA,100,0.504435241222382,"HOU",1,0,"pass",-0.11839039134793,NA,2,15
0.350571208018113,0,0.48211133480072,"HOU",0,0,"field_goal",0.14500402392294,NA,4,10
NA,100,0.514565169811249,"CHI",1,0,"pass",-0.744495809078217,NA,2,11
-4.58766690475522,0,0.448608815670013,"CHI",0,0,"punt",0.382315146271139,NA,4,12
NA,100,0.528168201446533,"HOU",0,1,"run",-1.47066356008872,NA,2,10
-4.83266613869692,0,0.435628175735474,"HOU",0,0,"punt",-0.383627467788756,NA,4,14
NA,100,0.628534555435181,"CHI",0,1,"run",-0.524309718981385,NA,2,3
5.02609355489493,0,0.554547846317291,"CHI",0,0,"punt",-1.00392059446312,NA,4,2
NA,100,0.494710564613342,"HOU",1,0,"pass",0.848972273990512,NA,2,9
NA,100,0.491103738546371,"HOU",0,1,"run",-0.392888675909489,NA,2,19
4.84608652325304,0,0.471306174993515,"HOU",0,0,"punt",0.128489262191579,NA,4,1
NA,100,0.530920147895813,"CHI",1,0,"pass",-0.72824906767346,NA,2,6
-0.79051501364043,0,0.461276978254318,"CHI",0,0,"punt",0.00415439112111926,NA,4,6
NA,100,0.542960405349731,"HOU",1,0,"pass",-0.213344772579148,NA,2,10
NA,100,0.647442758083344,"HOU",0,1,"run",0.0933698589797132,NA,2,5
NA,100,0.647409319877625,"HOU",0,1,"run",-0.399675094929989,NA,2,10
NA,100,0.189838230609894,"CHI",0,1,"run",-0.936076479032636,NA,2,4
NA,100,0.180220872163773,"CHI",1,0,"pass",-0.114201120799407,NA,2,11
-1.67508915055847,0,0.12310553342104,"CHI",0,0,"punt",-0.944516591494903,NA,4,15
NA,100,0.874618887901306,"HOU",0,1,"run",-0.511511316522956,NA,2,4
NA,100,0.922060966491699,"HOU",1,0,"pass",-0.570178072259296,NA,2,6
-2.64408847804439,0,0.894447386264801,"HOU",0,0,"field_goal",0.483275317482366,NA,4,6
NA,100,0.0766803398728371,"CHI",1,0,"pass",-0.607753508258611,NA,2,4
-0.189185431113195,0,0.036261111497879,"CHI",0,0,"punt",0.415051321848296,NA,4,12
NA,100,0.954185783863068,"HOU",0,1,"run",-0.241174099617638,NA,2,8
NA,100,0.967580020427704,"HOU",0,1,"run",-0.290968906949274,NA,2,10
-1.69574857081296,0,0.982689142227173,"HOU",0,0,"punt",-0.449443851830438,NA,4,7
NA,100,0.0176417697221041,"CHI",1,0,"pass",-0.107506575470325,NA,2,16
NA,100,0.0219259597361088,"CHI",1,0,"pass",-0.149440496956231,NA,2,10
0.510077763994771,100,0.00892047211527824,"CHI",1,0,"pass",-0.664892157335998,NA,4,10
NA,100,0.41529580950737,"CIN",1,0,"pass",0.869352155830711,NA,2,9
-2.46526069851499,0,0.343296676874161,"CIN",0,0,"punt",0.788597236387432,NA,4,7
NA,100,0.635616064071655,"NYJ",1,0,"run",-0.0525068244896829,NA,2,1
NA,100,0.619956493377686,"NYJ",0,1,"run",-0.420178991276771,NA,2,10
NA,100,0.688890159130096,"NYJ",1,0,"pass",0.973259327816777,NA,2,10
NA,100,0.711635887622833,"NYJ",1,0,"no_play",1.65277673082892,NA,2,7
NA,100,0.221061587333679,"CIN",1,0,"pass",-0.85830217320472,NA,2,15
NA,100,0.857025980949402,"NYJ",1,0,"pass",-0.751733590615913,NA,2,8
NA,100,0.86114764213562,"NYJ",1,0,"pass",-0.984368345409166,NA,2,4
0.0265995911802763,0,0.821247160434723,"NYJ",0,0,"field_goal",-3.2331348655307,NA,4,4
NA,100,0.233577415347099,"CIN",1,0,"pass",3.84252793865744,NA,2,4
NA,100,0.30575880408287,"CIN",0,1,"run",-0.0435217766207643,NA,2,10
-0.921482415639874,0,0.252112299203873,"CIN",0,0,"field_goal",0.233555853043572,NA,4,5
NA,100,0.707649111747742,"NYJ",1,0,"pass",2.40273907966912,NA,2,12
NA,100,0.761228919029236,"NYJ",1,0,"no_play",-1.21835922682658,NA,2,5
NA,100,0.731527984142303,"NYJ",1,0,"pass",-0.849845182616264,NA,2,15
-5.72435555311493,0,0.687593698501587,"NYJ",0,0,"punt",0.237572658341378,NA,4,15
NA,100,0.278057485818863,"CIN",0,1,"run",-0.160580817610025,NA,2,11
NA,100,0.550611793994904,"NYJ",1,0,"pass",-0.8582860941533,NA,2,11
NA,100,0.606360852718353,"NYJ",0,1,"run",0.985711046378128,NA,2,10
NA,100,0.290787756443024,"CIN",1,0,"pass",-0.705547365359962,NA,2,19
-4.87791819811864,0,0.244648396968842,"CIN",0,0,"punt",-0.368894296232611,NA,4,20
NA,100,0.753215968608856,"NYJ",0,1,"run",0.79179298132658,NA,2,7
NA,100,0.767702043056488,"NYJ",0,1,"run",-0.291931922896765,NA,2,7
NA,100,0.795945703983307,"NYJ",1,0,"pass",-0.82604490686208,NA,2,4
1.25573160397359,0,0.736492455005646,"NYJ",0,0,"field_goal",1.08011592668829,NA,4,5
NA,100,0.265179336071014,"CIN",0,1,"run",0.427190339192748,NA,2,4
NA,100,0.275419026613235,"CIN",1,0,"pass",0.736429915996268,NA,2,5
NA,100,0.284577637910843,"CIN",1,0,"no_play",2.0310289641493,NA,2,9
NA,100,0.34692507982254,"CIN",1,0,"pass",0.880498019920196,NA,2,6
NA,100,0.314157903194427,"CIN",1,0,"pass",-0.541156338120345,NA,2,18
-1.27671027332366,0,0.330331325531006,"CIN",0,0,"field_goal",0.0373393550066785,NA,4,3
NA,100,0.655573546886444,"NYJ",1,0,"pass",1.22949610231444,NA,2,9
NA,100,0.661550581455231,"NYJ",1,0,"pass",-0.749442664906383,NA,2,8
-5.76183763542694,0,0.598987519741058,"NYJ",0,0,"punt",0.106166545767337,NA,4,9
NA,100,0.332908660173416,"CIN",0,1,"run",-0.393088649958372,NA,2,22
-5.10514990252281,0,0.274060696363449,"CIN",0,0,"punt",0.866131177172065,NA,4,15
NA,100,0.668030798435211,"NYJ",1,0,"pass",1.76049146801233,NA,2,10
NA,100,0.682374596595764,"NYJ",1,0,"pass",0.299047046806663,NA,2,12
-2.27089489528549,0,0.660709381103516,"NYJ",0,0,"punt",0.817641847301275,NA,4,4
NA,100,0.323700428009033,"CIN",1,0,"pass",-0.778657113201916,NA,2,18
NA,100,0.501457214355469,"CIN",1,0,"pass",0.38738423306495,NA,2,8
NA,100,0.516747295856476,"CIN",0,1,"run",2.44181230559479,NA,2,10
NA,100,0.415298402309418,"NYJ",0,1,"run",0.907425895449705,NA,2,2
NA,100,0.488528221845627,"NYJ",1,0,"pass",-0.62113903532736,NA,2,3
NA,100,0.544024765491486,"NYJ",0,1,"run",1.40376808159635,NA,2,7
NA,100,0.619192004203796,"NYJ",0,1,"run",-1.14860651580966,NA,2,1
10.187053785104,0,0.497811168432236,"NYJ",0,0,"field_goal",0.0334756657601094,NA,4,2
NA,100,0.68519788980484,"CIN",1,0,"pass",-1.87206886534113,NA,2,4
-3.22944707785496,0,0.531857371330261,"CIN",0,0,"field_goal",-3.26464197590575,NA,4,12
NA,100,0.526700854301453,"NYJ",1,0,"pass",1.59852569061331,NA,2,11
NA,100,0.635146498680115,"NYJ",0,1,"run",-0.418719234177843,NA,2,6
NA,100,0.713159680366516,"NYJ",1,0,"pass",-0.171381782565732,NA,2,7
-1.34809408942075,0,0.659998536109924,"NYJ",0,0,"field_goal",0.0670585111144297,NA,4,1
NA,100,0.340106844902039,"CIN",0,1,"run",0.419499546289444,NA,2,4
NA,100,0.4842868745327,"CIN",1,0,"pass",0.749092673650011,NA,2,6
NA,100,0.493789941072464,"CIN",0,1,"run",-0.7533117873827,NA,2,11
-10.7998232551169,0,0.432910799980164,"CIN",0,0,"field_goal",1.05674862244315,NA,4,2
NA,100,0.347634077072144,"NYJ",1,0,"pass",-0.155134130560327,NA,2,10
NA,100,0.547504425048828,"PHI",0,1,"run",-0.567958101630211,NA,2,4
NA,100,0.554536581039429,"PHI",1,0,"pass",1.23186448588967,NA,2,10
NA,100,0.620562195777893,"PHI",1,0,"pass",0.894930620212108,NA,2,5
NA,100,0.645626485347748,"PHI",1,0,"pass",2.79266801045742,NA,2,9
NA,100,0.286707103252411,"CLE",0,1,"run",-0.682156335562468,NA,2,10
-0.230033435497407,0,0.250551819801331,"CLE",0,0,"punt",-0.0570446886122227,NA,4,5
NA,100,0.741143345832825,"PHI",1,0,"pass",-0.753881906624883,NA,2,6
NA,100,0.757176876068115,"PHI",0,1,"run",-0.445970241446048,NA,2,10
-3.00472772646626,0,0.71666556596756,"PHI",0,0,"punt",0.563013796694577,NA,4,12
NA,100,0.286608636379242,"CLE",1,0,"pass",-0.552111385390162,NA,2,9
0.33724708729243,0,0.252295285463333,"CLE",0,0,"punt",-1.25305053847842,NA,4,7
NA,100,0.800594091415405,"PHI",0,1,"run",0.357396110892296,NA,2,3
NA,100,0.80774199962616,"PHI",0,1,"run",-0.208801538683474,NA,2,6
-1.07497747779267,0,0.741041958332062,"PHI",0,0,"field_goal",-3.13815551223365,NA,4,8
NA,100,0.316502451896667,"CLE",0,1,"run",-0.970522459363565,NA,2,4
0.0442194301650461,100,0.275214821100235,"CLE",0,1,"run",-2.94260606600437,NA,4,5
NA,100,0.835755407810211,"PHI",0,1,"run",-0.629945359542035,NA,2,6
-0.133529665305299,0,0.799454212188721,"PHI",0,0,"field_goal",0.0495673862735031,NA,4,4
NA,100,0.229582816362381,"CLE",1,0,"pass",1.49579715402797,NA,2,10
NA,100,0.289995521306992,"CLE",1,0,"pass",-0.796365122194402,NA,2,8
NA,100,0.633319675922394,"PHI",0,1,"run",-0.513873236253858,NA,2,6
-0.187705026365192,0,0.571790397167206,"PHI",0,0,"punt",0.0558695606887341,NA,4,5
NA,100,0.427777051925659,"CLE",0,1,"run",-1.35595533950254,NA,2,4
NA,100,0.529864370822906,"CLE",1,0,"pass",-4.34963696874911,NA,2,5
NA,100,0.649947285652161,"PHI",0,1,"run",1.50904355116654,NA,2,7
NA,100,0.669163167476654,"PHI",1,0,"pass",0.204664995777421,NA,2,9
NA,100,0.730274856090546,"PHI",1,0,"pass",-0.479507132142317,NA,2,10
-3.80528585059903,0,0.677947103977203,"PHI",0,0,"field_goal",0.358446470559445,NA,4,10
NA,100,0.334872215986252,"CLE",1,0,"pass",-0.259559965925291,NA,2,8
NA,100,0.363241314888,"CLE",1,0,"pass",-0.732122891582549,NA,2,10
-2.62557834640884,0,0.290937542915344,"CLE",0,0,"field_goal",0.313514778034033,NA,4,10
NA,100,0.66415935754776,"PHI",1,0,"pass",-0.712646438740194,NA,2,9
NA,100,0.725503623485565,"PHI",1,0,"no_play",-1.05452280631289,NA,2,6
NA,100,0.685618340969086,"PHI",1,0,"pass",-0.933554520364851,NA,2,16
-3.28094875124082,0,0.664821982383728,"PHI",0,0,"punt",0.0617511407472193,NA,4,10
NA,100,0.715497136116028,"PHI",1,0,"pass",0.96974985441193,NA,2,10
NA,100,0.769216537475586,"PHI",1,0,"pass",-0.0964912271592766,NA,2,9
0.885255282831299,100,0.749239444732666,"PHI",1,0,"pass",3.02129647356924,NA,4,4
NA,100,0.0902727544307709,"CLE",0,1,"no_play",0.477467517368495,NA,2,18
NA,100,0.0986462756991386,"CLE",1,0,"pass",-0.844354671426117,NA,2,13
1.15101383860214,0,0.0847975760698318,"CLE",0,0,"punt",-0.264819201081991,NA,4,2
NA,100,0.93664014339447,"PHI",0,1,"run",1.27982850093395,NA,2,4
NA,100,0.949286460876465,"PHI",0,1,"run",-1.46873558918014,NA,2,4
-1.62837318617252,0,0.906452417373657,"PHI",0,0,"punt",1.07166116335429,NA,4,14
NA,100,0.0498427301645279,"CLE",1,0,"pass",-0.643272264394909,NA,2,7
0.352987416344885,0,0.0330748446285725,"CLE",0,0,"punt",-0.134361820761114,NA,4,7
NA,100,0.948116540908813,"PHI",1,0,"run",-0.869388098362833,NA,2,18
-0.722796560067496,0,0.937470316886902,"PHI",0,0,"punt",-0.662589094601572,NA,4,8
NA,100,0.0502543337643147,"CLE",1,0,"pass",-1.79116597678512,NA,2,10
0.307239394140315,0,0.0274875052273273,"CLE",0,0,"punt",0.157890605274588,NA,4,9
NA,100,0.972165405750275,"PHI",0,1,"run",0.139507033163682,NA,2,1
NA,100,0.971306025981903,"PHI",1,0,"pass",-0.679514221847057,NA,2,5
NA,100,0.985284388065338,"PHI",1,0,"pass",0.267885115521494,NA,2,13
-0.722826038356605,0,0.9863241314888,"PHI",0,0,"punt",-0.343737469171174,NA,4,16
NA,100,0.022337956354022,"CLE",1,0,"pass",-0.514750136411749,NA,2,14
0.775956340942935,100,0.0178060904145241,"CLE",1,0,"pass",-3.37186683618347,NA,4,3
NA,100,0.996299207210541,"PHI",0,1,"run",1.13201155973366,NA,2,4
NA,100,0.998516142368317,"PHI",0,1,"run",-0.125199998961762,NA,2,2
NA,100,0.547504425048828,"IND",0,1,"run",0.127771135885268,NA,2,4
NA,100,0.559734582901001,"IND",0,1,"run",-0.512393540935591,NA,2,6
NA,100,0.558497488498688,"IND",1,0,"pass",-0.885323916561902,NA,2,16
-0.864203837521837,0,0.486899465322495,"IND",0,0,"punt",-0.486819116864353,NA,4,12
NA,100,0.505732715129852,"DET",1,0,"pass",0.903541249688715,NA,2,6
NA,100,0.521569848060608,"DET",1,0,"pass",0.722057080827653,NA,2,6
NA,100,0.537774562835693,"DET",0,1,"run",1.40286069782451,NA,2,10
NA,100,0.308893173933029,"IND",0,1,"run",-0.619047479238361,NA,2,10
0.0202437108585085,0,0.261939018964767,"IND",0,0,"punt",0.703858293127269,NA,4,8
NA,100,0.70491749048233,"DET",1,0,"pass",-0.711675096303225,NA,2,9
-0.685022168573068,0,0.663206458091736,"DET",0,0,"punt",0.723113988060504,NA,4,6
NA,100,0.305370897054672,"IND",1,0,"pass",-0.710563516709954,NA,2,8
-0.0328544665878561,0,0.258751660585403,"IND",0,0,"punt",0.938589392229915,NA,4,8
NA,100,0.697569072246552,"DET",1,0,"pass",0.456988059915602,NA,2,11
NA,100,0.744717657566071,"DET",1,0,"pass",2.16058113821782,NA,2,5
NA,100,0.777727484703064,"DET",1,0,"pass",0.395240889047273,NA,2,10
NA,100,0.797391295433044,"DET",1,0,"pass",-0.644055764772929,NA,2,10
NA,100,0.796747505664825,"DET",1,0,"pass",1.79439514200203,NA,2,8
NA,100,0.859189569950104,"DET",0,1,"run",0.86071133549558,NA,2,1
NA,100,0.15715155005455,"IND",1,0,"pass",-0.258364639012143,NA,2,6
NA,100,0.148029401898384,"IND",1,0,"pass",-0.754066086839885,NA,2,21
2.1667702665915,0,0.13834311068058,"IND",0,0,"field_goal",1.32325274935153,NA,4,4
NA,100,0.856035768985748,"DET",0,1,"run",0.342182060237974,NA,2,3
NA,100,0.873985767364502,"DET",1,0,"pass",2.66473440028494,NA,2,5
NA,100,0.906071066856384,"DET",1,0,"pass",-0.907439841714222,NA,2,4
NA,100,0.111759223043919,"IND",1,0,"pass",-0.195324286585674,NA,2,12
NA,100,0.149152249097824,"IND",1,0,"pass",2.62082517327508,NA,2,2
NA,NA,0.842278599739075,"DET",0,0,"no_play",-0.709232788067311,NA,2,9
NA,100,0.845604002475739,"DET",1,0,"pass",0.0654802173376083,NA,2,13
-0.955242259890843,0,0.820996105670929,"DET",0,0,"punt",0.738022716715932,NA,4,6
NA,100,0.182603031396866,"IND",0,1,"run",0.074177622795105,NA,2,4
NA,100,0.156746610999107,"IND",1,0,"pass",4.26269406406209,NA,2,20
NA,100,0.226717069745064,"IND",1,0,"pass",-0.614765764563344,NA,2,10
NA,100,0.560024619102478,"DET",0,1,"run",0.0881220581941307,NA,2,14
