"go_boost","go","wp","posteam","pass","rush","play_type","epa","two_point_conv_result","down","ydstogo"
NA,100,0.600410759449005,"SF",0,1,"run",-1.78065982693806,NA,2,8
2.27060769669637,0,0.548944652080536,"SF",0,0,"field_goal",2.14787676065736,NA,4,3
NA,100,0.397878676652908,"ARI",1,0,"pass",0.940409568604082,NA,2,7
NA,100,0.379296451807022,"ARI",1,0,"pass",-0.805851339828223,NA,2,20
-1.89212304732213,0,0.373132884502411,"ARI",0,0,"punt",0.106613423209637,NA,4,10
NA,100,0.21356888115406,"ARI",1,0,"pass",-0.54695243248716,NA,2,9
-0.208837839358436,0,0.183365449309349,"ARI",0,0,"punt",-0.233794326195493,NA,4,7
NA,100,0.805080354213715,"SF",0,1,"run",-0.870787937194109,NA,2,5
0.393370599283793,0,0.781263113021851,"SF",0,0,"punt",-4.5478755972581,NA,4,5
NA,100,0.621739089488983,"SF",1,0,"pass",1.22309808107093,NA,2,17
0.59980127225383,0,0.601672291755676,"SF",0,0,"punt",0.13345275586471,NA,4,3
NA,100,0.393438369035721,"ARI",1,0,"pass",-0.720368133392185,NA,2,8
-1.03422201873314,0,0.340925484895706,"ARI",0,0,"punt",-0.162791665410623,NA,4,9
NA,100,0.687892377376556,"SF",0,1,"run",0.147050876636058,NA,2,1
NA,100,0.707646250724792,"SF",0,1,"run",0.766170229297131,NA,2,7
NA,NA,0.727822661399841,"SF",0,0,"no_play",-0.697015630605165,NA,2,7
NA,100,0.702971041202545,"SF",1,0,"pass",-1.22209873364773,NA,2,12
3.35042247227767,100,0.696080505847931,"SF",0,1,"run",-4.13753805792658,NA,4,1
NA,100,0.366881519556046,"ARI",1,0,"pass",-0.6533004877856,NA,2,6
NA,100,0.376633524894714,"ARI",1,0,"pass",-0.639330540318042,NA,2,7
NA,100,0.497665971517563,"ARI",1,0,"pass",-0.116360979969613,NA,2,10
0.754476040666624,0,0.447138398885727,"ARI",0,0,"field_goal",-2.9322270396293,NA,4,5
NA,100,0.657282531261444,"SF",1,0,"pass",1.6136190877296,NA,2,7
NA,100,0.697617948055267,"SF",0,1,"run",-0.629427950945683,NA,2,10
-0.40080647315861,0,0.626950800418854,"SF",0,0,"punt",-1.21102737274487,NA,4,9
NA,100,0.409847348928452,"ARI",0,1,"run",0.0334095631260425,NA,2,1
NA,100,0.393049150705338,"ARI",1,0,"pass",1.218512452906,NA,2,9
NA,100,0.723193407058716,"SF",1,0,"pass",0.994304447143804,NA,2,7
NA,100,0.762235283851624,"SF",1,0,"pass",-0.696353175793774,NA,2,4
0.767444000605411,0,0.727518439292908,"SF",0,0,"field_goal",0.0591937082990528,NA,4,2
NA,100,0.351928889751434,"ARI",1,0,"pass",0.211658541171346,NA,2,10
-3.10974341482216,0,0.309683501720428,"ARI",0,0,"field_goal",1.46781882196825,NA,4,5
NA,100,0.338253110647202,"ARI",1,0,"pass",0.156217218376696,NA,2,17
NA,100,0.429268211126328,"ARI",1,0,"pass",-1.62929347110912,NA,2,7
NA,100,0.468001991510391,"ARI",1,0,"pass",-0.691704072174616,NA,2,10
-2.98115123831317,0,0.383573919534683,"ARI",0,0,"field_goal",-3.79172740717448,NA,4,10
NA,100,0.720160722732544,"SF",1,0,"pass",-1.39217039896175,NA,2,8
-3.87269727520111,0,0.647041976451874,"SF",0,0,"punt",0.685408238321543,NA,4,12
NA,100,0.402846485376358,"ARI",0,1,"run",0.33653164235875,NA,2,3
NA,100,0.364875018596649,"ARI",1,0,"pass",0.0480277247261256,NA,2,14
2.4843983528666,0,0.346355438232422,"ARI",0,0,"punt",0.126924256794155,NA,4,6
NA,100,0.704886734485626,"SF",0,1,"run",0.486927343066782,NA,2,4
NA,100,0.695656657218933,"SF",1,0,"pass",-0.760601400863379,NA,2,8
NA,100,0.748522460460663,"SF",0,1,"run",-0.801165231037885,NA,2,3
0.159258248924832,0,0.684693396091461,"SF",0,0,"punt",0.292000398272648,NA,4,3
NA,100,0.314719945192337,"ARI",0,1,"run",-0.689313604962081,NA,2,10
NA,100,0.324774324893951,"ARI",1,0,"pass",0.629499363712966,NA,2,8
NA,100,0.333673804998398,"ARI",0,1,"no_play",-0.686951129231602,NA,2,11
NA,100,0.319790840148926,"ARI",1,0,"run",2.28261471842416,NA,2,21
NA,100,0.376291245222092,"ARI",1,0,"no_play",1.65645947144367,NA,2,11
NA,100,0.448673784732819,"ARI",1,0,"pass",0.520013717119582,NA,2,8
NA,100,0.506984293460846,"ARI",1,0,"run",3.07224692055024,NA,2,8
NA,100,0.445696085691452,"SF",1,0,"pass",-0.820093722082675,NA,2,10
NA,100,0.562312126159668,"SF",1,0,"pass",-1.00341846805532,NA,2,5
NA,100,0.305483371019363,"ARI",1,0,"pass",1.17075791792013,NA,2,10
NA,100,0.345230013132095,"ARI",1,0,"run",1.49171810760163,NA,2,9
NA,100,0.43582758307457,"ARI",1,0,"pass",-0.267358196550049,NA,2,10
NA,100,0.308346390724182,"SF",1,0,"pass",0.351773391128518,NA,2,4
NA,100,0.356491893529892,"SF",0,1,"run",0.357876245689113,NA,2,1
NA,100,0.393459409475327,"SF",0,1,"run",0.786792836035602,NA,2,4
NA,100,0.407928854227066,"SF",1,0,"pass",1.17164665850578,NA,2,8
NA,100,0.511459767818451,"SF",1,0,"pass",0.0030293267336674,NA,2,10
10.2280791976174,100,0.427270650863647,"SF",1,0,"pass",-2.54208579129772,NA,4,5
NA,100,0.953071475028992,"ARI",0,1,"run",-0.221895028837025,NA,2,1
NA,0,0.963514745235443,"ARI",0,0,"qb_kneel",0,NA,2,15
NA,100,0.425649642944336,"CHI",0,1,"run",-0.000629109796136618,NA,2,4
2.95162648032939,0,0.403336614370346,"CHI",0,0,"punt",-0.869189043994993,NA,4,1
NA,100,0.598400354385376,"DET",0,1,"run",-0.994697186630219,NA,2,8
-3.18551520356096,0,0.548620700836182,"DET",0,0,"punt",0.537545478437096,NA,4,9
NA,100,0.41529580950737,"CHI",1,0,"pass",1.37608852703124,NA,2,10
NA,100,0.517290890216827,"CHI",1,0,"pass",-0.770934507483616,NA,2,7
-1.28022022868506,100,0.423616826534271,"CHI",1,0,"pass",-3.24573566648178,NA,4,7
NA,100,0.619956493377686,"DET",1,0,"no_play",1.44728448335081,NA,2,10
NA,100,0.712044477462769,"DET",1,0,"pass",-0.796341973473318,NA,2,8
0.588637511116064,0,0.666747868061066,"DET",0,0,"field_goal",0.0753179743708685,NA,4,8
NA,100,0.327919632196426,"CHI",1,0,"pass",0.730819186894223,NA,2,4
NA,100,0.353495687246323,"CHI",1,0,"pass",1.57460037991405,NA,2,5
NA,100,0.408386647701263,"CHI",0,1,"run",2.00698346516583,NA,2,11
NA,100,0.455586761236191,"CHI",1,0,"pass",-0.736441986751743,NA,2,7
-1.74768565750092,0,0.386365413665771,"CHI",0,0,"field_goal",0.284514503319401,NA,4,7
NA,100,0.580613315105438,"DET",1,0,"pass",1.34491083351895,NA,2,12
2.28111411534683,0,0.583825409412384,"DET",0,0,"punt",-0.264361257199198,NA,4,1
NA,100,0.424916058778763,"CHI",0,1,"run",0.284611406736076,NA,2,2
NA,100,0.451429516077042,"CHI",1,0,"pass",-0.992660908028483,NA,2,12
-1.36229786181883,0,0.380741089582443,"CHI",0,0,"punt",-0.40220286953263,NA,4,12
